"simple_moving_avg_est"
0
0
0
0.160864345738295
0.160864345738295
0.160864345738295
0.160864345738295
0.160864345738295
0.160864345738295
0.160864345738295
0
0.321728691476591
0.482593037214886
0.482593037214886
0.482593037214886
0.482593037214886
0.965186074429772
0.965186074429772
0.643457382953181
0.482593037214886
0.643457382953181
0.643457382953181
0.643457382953181
0.160864345738295
0.160864345738295
0.160864345738295
0.160864345738295
0.160864345738295
0.321728691476591
0.321728691476591
0.321728691476591
0.321728691476591
0.321728691476591
0.321728691476591
0.643457382953181
0.643457382953181
0.965186074429772
1.28691476590636
1.28691476590636
1.28691476590636
1.28691476590636
0.965186074429772
0.804321728691477
0.482593037214886
0.321728691476591
0.321728691476591
0.321728691476591
0.482593037214886
0.482593037214886
0.482593037214886
0.965186074429772
1.12605042016807
1.12605042016807
1.28691476590636
1.28691476590636
1.44777911164466
2.09123649459784
1.60864345738295
1.28691476590636
1.44777911164466
1.60864345738295
1.60864345738295
1.28691476590636
0.965186074429772
1.12605042016807
1.12605042016807
1.44777911164466
1.12605042016807
1.60864345738295
1.93037214885954
1.60864345738295
2.41296518607443
2.89555822328932
2.57382953181272
2.73469387755102
2.41296518607443
2.73469387755102
3.69987995198079
3.05642256902761
3.3781512605042
3.5390156062425
3.5390156062425
3.5390156062425
3.21728691476591
2.41296518607443
2.41296518607443
2.09123649459784
1.93037214885954
1.76950780312125
1.76950780312125
1.76950780312125
2.25210084033613
1.93037214885954
1.60864345738295
1.76950780312125
1.76950780312125
1.76950780312125
1.76950780312125
1.12605042016807
1.12605042016807
0.965186074429772
0.643457382953181
0.643457382953181
0.321728691476591
0.160864345738295
0.321728691476591
0.482593037214886
0.482593037214886
0.482593037214886
0.482593037214886
0.482593037214886
0.321728691476591
0.482593037214886
0.321728691476591
0.321728691476591
0.482593037214886
0.482593037214886
0.482593037214886
0.482593037214886
0.160864345738295
0.160864345738295
0.160864345738295
0
0
0
0
0.643457382953181
0.643457382953181
0.643457382953181
0.643457382953181
0.804321728691477
0
0
0
